timestamp,linkrate_kbps
4260,1447.84
4261,537.04
4262,1968.68
4263,3607.92
4264,3546.77
4265,3596.12
4266,2394.57
4267,2898.09
4268,3339.10
4269,3808.86
4270,2978.14
4271,4119.14
4272,3593.30
4273,1290.45
4274,2080.44
4275,2294.19
4276,2667.67
4277,2951.13
4278,3581.70
4279,3337.94
4280,3744.42
4281,4622.41
4282,4485.52
4283,4477.33
4284,4548.16
4285,3755.95
4286,4524.50
4287,3658.89
4288,3145.41
4289,181.60
4290,6956.69
4291,4099.90
4292,3371.68
4293,3369.22
4294,3341.53
4295,4360.87
4296,4701.33
4297,4411.82
4298,4277.47
4299,3255.22
4300,4110.83
4301,3419.72
4303,1430.95
4304,8951.52
4305,4154.57
4306,4643.89
4307,4437.65
4308,3827.46
4309,4220.16
4310,3437.39
4311,3796.85
4312,3990.57
4313,3689.86
4314,3876.00
4317,2241.84
4318,3527.86
4319,3496.00
4321,489.84
4322,6032.22
4323,1563.43
4324,1907.07
4325,1319.72
4326,1287.53
4328,794.32
4329,268.80
4330,1501.81
4331,1582.00
4332,1516.51
4333,1982.92
4334,1676.04
4335,2285.01
4336,1663.33
4337,1997.85
4338,2030.19
4339,1066.87
4340,1711.59
4341,2000.75
4342,1764.00
4343,1572.32
4344,1700.02
4345,1896.24
4346,1326.88
4347,1571.17
4348,1349.06
4349,1700.74
4350,1596.41
4351,1926.89
4352,2381.03
4353,1946.19
4354,1945.23
4355,2037.10
4356,1648.36
4357,2031.85
4358,2018.20
4359,2048.63
4360,1717.87
4362,1742.81
4363,972.93
4364,1050.02
4365,997.87
4366,1054.82
4367,1782.09
4368,1253.21
4369,1534.10
4370,1066.09
4371,836.89
4372,383.18
4373,273.84
4374,363.38
4375,456.91
4376,382.51
4377,323.02
4378,435.63
4379,472.09
4380,330.41
4381,553.17
4382,606.20
4383,516.30
4384,556.55
4385,846.02
4386,592.31
4387,751.80
4388,483.86
4389,582.38
4390,661.63
4391,540.80
4392,593.00
4393,616.28
4395,495.33
4396,437.68
4397,462.45
4398,650.78
4399,455.29
4400,585.12
4401,402.45
4402,564.01
4403,453.75
4404,379.20
4405,341.63
4406,300.13
4407,286.88
4408,20.91
4427,4.62
4429,8.52
4431,84.18
4432,251.01
4433,210.47
4434,238.80
4435,343.34
4436,235.48
